time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-29T07:19:03.195Z,34.3122,135.8624,382.04,4.1,mb,,65,1.411,0.7,us,us6000dcub,2021-01-29T07:40:49.040Z,"9 km S of Yoshino-chō, Japan",earthquake,6.9,6.8,0.114,21,reviewed,us,us
2021-01-29T07:15:25.161Z,31.0838,-103.2557,2.83,2.5,ml,,53,0.041,0.75,us,us6000dcu8,2021-01-30T05:18:27.040Z,"25 km SW of Coyanosa, Texas",earthquake,1.2,2.9,0.047,60,reviewed,us,us
2021-01-29T06:33:26.830Z,58.3863,-156.8064,194.4,3.4,ml,,,,0.77,ak,ak0211c2csjz,2021-01-29T07:03:21.040Z,"34 km SSW of King Salmon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-01-29T06:31:12.794Z,61.3235,-150.0739,20.2,2.9,ml,,,,0.79,ak,ak0211c2cc60,2021-01-29T07:58:39.911Z,"6 km SW of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-01-29T05:52:29.281Z,-8.4941,159.0781,127.3,4.9,mb,,85,1.272,0.73,us,us6000dctr,2021-01-29T06:10:41.040Z,"68 km SW of Buala, Solomon Islands",earthquake,10.3,7.4,0.065,74,reviewed,us,us
2021-01-29T05:18:56.369Z,61.1048,-150.7123,9.8,2.8,ml,,,,0.92,ak,ak0211c1o7if,2021-01-30T05:21:25.265Z,"20 km N of Point Possession, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-01-29T05:12:20.374Z,13.5212,120.5455,20.51,4.9,mww,,60,9.727,0.91,us,us6000dctk,2021-01-29T11:55:55.627Z,"14 km ENE of Harrison, Philippines",earthquake,9.2,5.6,0.093,11,reviewed,us,us
2021-01-29T04:07:18.034Z,38.1693,-117.8927,9.2,2.9,ml,26,48.45,0.019,0.1456,nn,nn00799122,2021-01-30T02:33:22.873Z,"30 km SE of Mina, Nevada",earthquake,,0.6,0.26,10,reviewed,nn,nn
2021-01-29T03:39:57.920Z,19.1075,-67.7128,54,3.32,md,22,233,0.7599,0.45,pr,pr2021029003,2021-01-29T06:20:35.678Z,"93 km NE of Punta Cana, Dominican Republic",earthquake,2.97,7.51,0.14,19,reviewed,pr,pr
2021-01-29T03:21:24.100Z,17.9453,-66.7426,8,2.52,md,23,187,0.1398,0.26,pr,pr2021029004,2021-01-29T07:14:31.351Z,"6 km SSW of Tallaboa, Puerto Rico",earthquake,0.48,0.7,0.32,21,reviewed,pr,pr
2021-01-29T03:00:58.340Z,18.1855,-63.9495,82,3.38,md,5,185,0.8852,0.2,pr,pr2021029002,2021-01-29T05:06:47.040Z,"90 km W of Blowing Point Village, Anguilla",earthquake,2.2,2.69,0.04,3,reviewed,pr,pr
2021-01-29T02:47:03.143Z,61.3233,-150.0041,39.1,3.2,ml,,,,0.73,ak,ak0211c020dc,2021-01-31T09:49:43.386Z,"4 km SSW of Point MacKenzie, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-01-29T02:25:04.310Z,35.6716667,-117.5426667,8.25,3.2,ml,47,53,0.09966,0.17,ci,ci39534943,2021-01-30T02:31:49.423Z,"13km ENE of Ridgecrest, CA",earthquake,0.15,0.43,0.168,108,reviewed,ci,ci
2021-01-29T01:48:50.910Z,52.3512,-170.3201,43.12,4.2,mb,,176,0.568,1.15,us,us6000depn,2021-02-05T23:19:13.040Z,"118 km SW of Nikolski, Alaska",earthquake,7.9,8.6,0.095,31,reviewed,us,us
2021-01-29T01:36:00.430Z,19.094,-67.7366,45,3.46,md,24,248,0.7548,0.39,pr,pr2021029000,2021-01-29T03:56:08.330Z,"90 km NE of Punta Cana, Dominican Republic",earthquake,2.47,8.21,0.08,17,reviewed,pr,pr
2021-01-29T01:13:10.894Z,-17.7464,167.6716,10,4.8,mb,,272,3.73,0.95,us,us6000depm,2021-02-05T22:40:24.040Z,"68 km W of Port-Vila, Vanuatu",earthquake,10.7,2,0.249,6,reviewed,us,us
2021-01-29T00:16:06.683Z,54.217,-159.6711,24.96,3.6,ml,,199,0.617,0.66,us,us6000dcs7,2021-01-30T04:26:08.107Z,"135 km SSE of Sand Point, Alaska",earthquake,8.1,14.6,0.073,25,reviewed,us,us
2021-01-29T00:01:38.050Z,-41.3105,-75.3086,10,4.4,mb,,187,1.384,0.72,us,us6000dcs5,2021-01-30T04:42:29.040Z,"139 km WNW of Ancud, Chile",earthquake,6.9,2,0.219,6,reviewed,us,us
2021-01-28T23:27:50.215Z,44.2853,-115.1865,13.1,2.7,ml,,66,0.172,1.08,us,us6000dcrt,2021-01-30T03:30:58.703Z,"21 km WNW of Stanley, Idaho",earthquake,1.6,9.9,0.048,56,reviewed,us,us
2021-01-28T22:42:52.266Z,62.1566,-149.3532,29.9,3.4,ml,,,,0.39,ak,ak0211aoed6o,2021-01-29T17:07:10.986Z,"25 km E of Susitna North, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-01-28T20:48:06.890Z,17.8996,-66.844,16,2.72,md,9,234,0.0833,0.15,pr,pr2021028012,2021-01-28T21:24:58.252Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.71,0.66,0.15,4,reviewed,pr,pr
2021-01-28T19:24:27.585Z,40.1289,141.6107,74.98,4.6,mb,,134,0.78,0.94,us,us6000dcqf,2021-01-28T21:14:01.040Z,"29 km ESE of Ichinohe, Japan",earthquake,8,5.2,0.067,66,reviewed,us,us
2021-01-28T19:09:21.669Z,31.9315,-102.3073,2.48,2.5,mb_lg,,44,0.003,0.38,us,us6000dcqm,2021-01-30T17:11:56.858Z,"11 km NNE of Odessa, Texas",earthquake,1,1.6,0.117,19,reviewed,us,us
2021-01-28T18:51:50.577Z,44.234,147.5434,66.26,4.6,mb,,135,3.563,0.78,us,us6000dcq6,2021-01-28T19:09:37.040Z,"81 km NE of Shikotan, Russia",earthquake,4.7,7.3,0.067,66,reviewed,us,us
2021-01-28T18:49:49.225Z,37.1984,-3.765,10,4.3,mwr,,44,2.09,0.94,us,us6000dcq4,2021-01-29T12:07:57.547Z,"0 km ESE of Chauchina, Spain",earthquake,3.3,1.9,0.086,13,reviewed,us,us
2021-01-28T18:40:13.496Z,28.2836,57.6104,10,4.4,mb,,117,3.555,0.73,us,us6000dcq2,2021-01-28T19:13:59.040Z,"116 km SW of Bam, Iran",earthquake,9.3,1.9,0.109,24,reviewed,us,us
2021-01-28T18:24:03.192Z,36.4602,142.188,35,4.6,mb,,249,3.206,1.08,us,us6000dcpu,2021-01-28T19:12:14.040Z,"133 km ESE of Iwaki, Japan",earthquake,11.2,2,0.272,6,reviewed,us,us
2021-01-28T17:06:26.932Z,41.249,49.9627,35,4.6,mb,,85,4.118,0.99,us,us6000dcpj,2021-01-29T14:34:46.929Z,"63 km NE of Şuraabad, Azerbaijan",earthquake,8,2,0.085,41,reviewed,us,us
2021-01-28T16:45:51.693Z,54.6087,-159.6514,26.12,4,mb,,186,0.225,0.67,us,us6000dcpg,2021-01-28T17:44:07.040Z,"97 km SSE of Sand Point, Alaska",earthquake,4.2,7.2,0.232,6,reviewed,us,us
2021-01-28T15:58:10.590Z,19.026,-67.291,6,2.82,md,6,318,0.5867,0.31,pr,pr2021028010,2021-01-28T16:39:36.330Z,"62 km NNW of San Antonio, Puerto Rico",earthquake,2.94,2.73,0.14,4,reviewed,pr,pr
2021-01-28T14:28:34.100Z,17.9013,-65.728,14,2.62,md,5,253,0.2629,0.18,pr,pr2021028008,2021-01-28T15:09:11.620Z,"19 km SE of Emajagua, Puerto Rico",earthquake,1.2,3.14,0.07,3,reviewed,pr,pr
2021-01-28T12:43:04.070Z,17.9618,-66.9495,7,2.93,md,18,197,0.0715,0.29,pr,pr2021028005,2021-01-29T10:55:33.040Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.82,0.33,0.4,11,reviewed,pr,pr
2021-01-28T10:38:45.690Z,13.9473,-91.8831,46.86,4.8,mb,,128,0.602,0.76,us,us6000dcme,2021-01-28T10:53:47.040Z,"38 km S of Champerico, Guatemala",earthquake,7.9,7.7,0.032,312,reviewed,us,us
2021-01-28T08:21:02.672Z,-18.6557,-67.0426,255.52,4.4,mb,,62,2.269,0.67,us,us6000dclv,2021-01-28T08:39:31.040Z,"25 km SW of Totoral, Bolivia",earthquake,9,10.2,0.178,9,reviewed,us,us
2021-01-28T07:57:12.495Z,4.9125,127.4813,122.66,4.8,mb,,81,2.858,0.63,us,us6000dclc,2021-01-28T08:25:08.040Z,"215 km SE of Pondaguitan, Philippines",earthquake,8.1,7.4,0.055,105,reviewed,us,us
2021-01-28T07:44:35.272Z,33.3071,49.1018,10,4.4,mb,,57,2.079,0.76,us,us6000dcl7,2021-01-28T09:40:19.040Z,"37 km SSE of Aznā, Iran",earthquake,7.4,1.9,0.091,37,reviewed,us,us
2021-01-28T07:29:33.011Z,22.5735,121.0345,10,4.8,mb,,82,0.246,0.64,us,us6000dclb,2021-01-28T08:13:27.040Z,"61 km E of Donggang, Taiwan",earthquake,5.7,1.9,0.072,59,reviewed,us,us
2021-01-28T06:46:30.643Z,55.5143,-159.0325,49.33,3.6,mb,,133,0.755,0.65,us,us6000dckr,2021-01-28T07:00:07.040Z,"44 km S of Perryville, Alaska",earthquake,8.7,22.3,0.249,4,reviewed,us,us
2021-01-28T06:26:58.680Z,33.1835,-115.607,4.89,2.55,ml,57,43,0.009416,0.23,ci,ci39534271,2021-01-28T18:51:47.030Z,"10km SW of Niland, CA",earthquake,0.18,0.31,0.178,74,reviewed,ci,ci
2021-01-28T06:03:22.557Z,-6.373,154.0443,10,5,mb,,45,13.797,0.63,us,us6000dckn,2021-01-28T06:50:47.040Z,"159 km W of Panguna, Papua New Guinea",earthquake,12.3,1.8,0.074,59,reviewed,us,us
2021-01-28T06:00:06.560Z,38.8248333,-122.8085,1.79,2.84,md,77,27,0.001891,0.05,nc,nc73517370,2021-02-02T03:44:04.725Z,"7km NW of The Geysers, CA",earthquake,0.1,0.15,0.216,75,reviewed,nc,nc
2021-01-28T05:57:59.030Z,17.7576,-64.1211,69,3.7,md,10,350,1.4711,0.72,pr,pr2021028009,2021-01-28T16:34:16.521Z,"66 km E of Saint Croix, U.S. Virgin Islands",earthquake,12.77,19.97,0.1,4,reviewed,pr,pr
2021-01-28T05:40:34.350Z,33.1816667,-115.612,3.65,2.66,ml,57,42,0.00518,0.23,ci,ci39534111,2021-02-03T22:45:12.867Z,"11km SW of Niland, CA",earthquake,0.17,0.18,0.157,57,reviewed,ci,ci
2021-01-28T04:51:41.808Z,51.5343,100.4052,10,4.2,mb,,61,2.024,0.57,us,us6000dcjy,2021-01-29T00:42:49.040Z,"18 km W of Turt, Mongolia",earthquake,5.9,1.9,0.087,37,reviewed,us,us
2021-01-28T04:28:46.836Z,61.4864,-150.006,18.6,2.6,ml,,,,0.89,ak,ak0211adljyu,2021-01-29T00:23:31.040Z,"4 km SW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-01-28T02:44:04.510Z,17.9698,-66.8315,15,2.63,md,24,180,0.048,0.33,pr,pr2021028000,2021-01-28T03:06:50.281Z,"2 km SSW of Indios, Puerto Rico",earthquake,0.82,0.56,0.11,10,reviewed,pr,pr
2021-01-27T22:07:53.950Z,19.1991666666667,-156.244,10.99,3.32,ml,27,244,,0.17,hv,hv72332682,2021-01-31T06:13:38.040Z,"47 km SW of Captain Cook, Hawaii",earthquake,0.82,0.64,0.145045073428817,17,reviewed,hv,hv
2021-01-27T22:05:02.600Z,31.6292,-104.3136,5,2.5,ml,,60,0.144,0.52,us,us6000dchx,2021-01-27T23:27:19.040Z,"60 km NW of Toyah, Texas",earthquake,0.6,1.7,0.066,48,reviewed,us,us
2021-01-27T21:46:06.922Z,43.3068,13.8467,14.3,3.4,ml,,120,0.446,0.85,us,us6000dchr,2021-01-30T07:22:57.288Z,"9 km NE of Porto Sant'Elpidio, Italy",earthquake,2.6,5.7,0.058,39,reviewed,us,us
2021-01-27T20:38:09.560Z,40.3178333,-124.5661667,21.51,2.81,md,21,257,0.1735,0.13,nc,nc73517245,2021-02-05T19:44:17.040Z,"24km W of Petrolia, CA",earthquake,0.59,0.45,0.173,23,reviewed,nc,nc
2021-01-27T20:26:02.025Z,66.3383,-157.3712,10,2.8,ml,,95,0.227,0.82,us,us6000dch3,2021-02-05T19:05:50.040Z,"62 km S of Shungnak, Alaska",earthquake,4.6,2,0.053,46,reviewed,us,us
2021-01-27T19:37:11.361Z,31.6989,-104.5461,12.58,2.9,ml,,68,0.049,0.67,us,us6000dcgx,2021-02-05T18:47:56.040Z,"55 km SSW of Whites City, New Mexico",earthquake,1.5,5.9,0.048,64,reviewed,us,us
2021-01-27T19:29:53.572Z,53.3213,-166.8462,57.75,4,mb,,118,0.563,0.61,us,us6000dcgv,2021-02-05T18:44:58.040Z,"64 km SSW of Unalaska, Alaska",earthquake,8.8,12.8,0.149,12,reviewed,us,us
2021-01-27T18:24:55.690Z,18.5448,-66.4085,77,3.06,md,20,222,0.1386,0.23,pr,pr2021027011,2021-01-27T20:42:09.040Z,"10 km NNW of Sabana, Puerto Rico",earthquake,0.88,0.7,0.12,18,reviewed,pr,pr
2021-01-27T17:21:33.496Z,-1.3747,-15.0256,10,4.6,mb,,194,6.432,0.84,us,us6000def2,2021-02-05T21:36:19.040Z,"north of Ascension Island",earthquake,7.4,2,0.386,6,reviewed,us,us
2021-01-27T16:53:53.794Z,0.4146,123.7554,202.93,4.3,mb,,76,1.749,0.61,us,us6000def0,2021-02-05T02:59:32.040Z,"78 km E of Gorontalo, Indonesia",earthquake,7.6,7.7,0.111,23,reviewed,us,us
2021-01-27T16:53:18.944Z,38.1519,-117.9548,10,3,ml,28,37.36,0.013,0.1243,nn,nn00799016,2021-01-28T04:56:02.040Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.18,13,reviewed,nn,nn
2021-01-27T16:46:18.251Z,-6.415,129.9443,174,4.6,mb,,37,2.057,0.66,us,us7000d3rp,2021-02-05T02:53:36.040Z,"Banda Sea",earthquake,7.5,7.2,0.085,44,reviewed,us,us
2021-01-27T16:35:32.011Z,5.2872,-82.6239,10,4.7,mb,,128,3.179,0.75,us,us7000d3rn,2021-02-05T02:48:17.040Z,"south of Panama",earthquake,8.3,1.8,0.071,60,reviewed,us,us
2021-01-27T16:25:17.269Z,40.5301,-127.0419,10,4.6,mwr,,128,2.062,0.56,us,us7000d3rk,2021-02-05T02:45:09.086Z,"235 km W of Ferndale, California",earthquake,9,1.9,0.026,137,reviewed,us,us
2021-01-27T16:12:59.717Z,35.1954,26.4419,87.52,4.2,mb,,164,0.684,0.9,us,us7000d3rg,2021-02-05T02:37:18.040Z,"17 km E of Palekastro, Greece",earthquake,6.7,6.5,0.08,43,reviewed,us,us
2021-01-27T15:30:54.219Z,55.0323,-159.5335,35,3.6,mb,,99,0.204,1.31,us,us7000d3rc,2021-02-05T02:30:12.040Z,"70 km ESE of Sand Point, Alaska",earthquake,4.5,2,0.248,4,reviewed,us,us
2021-01-27T14:28:48.404Z,59.956,-153.4798,156.7,2.6,ml,,,,0.53,ak,ak02118w0jo8,2021-02-01T09:13:38.040Z,"39 km ENE of Pedro Bay, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-01-27T14:27:38.822Z,42.7779,146.3204,40.15,4.6,mb,,54,2.463,0.85,us,us7000d3q6,2021-01-29T14:44:10.040Z,"85 km SE of Nemuro, Japan",earthquake,8.5,7.2,0.076,54,reviewed,us,us
2021-01-27T12:45:30.286Z,-3.0081,138.5982,57.6,4.9,mb,,57,6.341,0.66,us,us7000d3nu,2021-01-27T13:04:49.040Z,"230 km WSW of Abepura, Indonesia",earthquake,7.6,7.5,0.087,41,reviewed,us,us
2021-01-27T11:45:22.128Z,52.0052,178.8545,52.3,3.7,ml,,,,0.79,ak,ak02118ucn78,2021-01-27T18:29:01.121Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,7.6,,,reviewed,ak,ak
2021-01-27T11:11:19.049Z,-37.256,177.5276,129.2,4.3,mb,,183,0.691,0.19,us,us7000d3nb,2021-01-27T11:33:04.040Z,"86 km NNE of Opotiki, New Zealand",earthquake,12.9,8.4,0.147,13,reviewed,us,us
2021-01-27T10:59:54.627Z,62.165,-153.3212,0,3.3,ml,,,,0.83,ak,ak02118ttgty,2021-01-27T11:16:36.040Z,"102 km W of Skwentna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-01-27T10:40:26.412Z,-5.1515,103.6685,49.15,4.8,mb,,40,1.059,0.99,us,us7000d3n4,2021-01-27T11:00:28.040Z,"125 km SSW of Baturaja, Indonesia",earthquake,6.7,7.3,0.078,51,reviewed,us,us
2021-01-27T10:37:11.010Z,17.9073,-66.829,10,2.62,md,10,230,0.224,0.17,pr,pr2021027009,2021-01-27T12:58:32.247Z,"9 km S of Indios, Puerto Rico",earthquake,0.74,1.04,0.05,5,reviewed,pr,pr
2021-01-27T09:32:42.010Z,19.2336,-67.3803,64,3.59,md,13,248,0.812,0.91,pr,pr2021027008,2021-01-27T09:57:10.415Z,"87 km NNW of San Antonio, Puerto Rico",earthquake,6.65,15.76,0.06,6,reviewed,pr,pr
2021-01-27T09:10:39.198Z,-20.3181,-178.1238,571.54,5,mb,,135,4.43,0.68,us,us7000d3m9,2021-01-27T09:25:59.040Z,"Fiji region",earthquake,14.2,9.9,0.089,40,reviewed,us,us
2021-01-27T08:56:09.170Z,19.3668,-68.1295,47,3.54,md,18,268,0.8893,0.69,pr,pr2021027007,2021-01-28T06:12:55.040Z,"Dominican Republic region",earthquake,5.57,24.59,0.09,9,reviewed,pr,pr
2021-01-27T07:57:33.358Z,4.4075,-75.856,159.4,4.9,mb,,86,1.59,0.88,us,us7000d3m3,2021-02-02T13:39:15.419Z,"8 km NNW of Caicedonia, Colombia",earthquake,6.9,6.7,0.026,452,reviewed,us,us
2021-01-27T05:37:39.430Z,19.307,-155.2655,5.37,2.59,ml,55,107,,0.12,hv,hv72332182,2021-01-28T06:14:30.040Z,"15 km SSW of Volcano, Hawaii",earthquake,0.24,0.51,0.156448649428848,22,reviewed,hv,hv
2021-01-27T05:06:53.223Z,42.6991,141.9454,115.62,5.2,mww,,34,1.128,0.87,us,us7000d3l5,2021-02-02T12:42:57.337Z,"27 km ESE of Chitose, Japan",earthquake,6,4.8,0.093,11,reviewed,us,us
2021-01-27T04:47:45.081Z,0.3529,126.1181,55.89,4.4,mb,,43,1.316,0.65,us,us6000deek,2021-02-05T04:51:00.040Z,"149 km WSW of Ternate, Indonesia",earthquake,5,8.5,0.123,19,reviewed,us,us
2021-01-27T04:39:55.730Z,19.1915,-67.1753,39,3.45,md,25,245,0.7268,0.38,pr,pr2021027005,2021-01-27T22:48:22.040Z,"77 km N of San Antonio, Puerto Rico",earthquake,2.1,9.7,0.16,18,reviewed,pr,pr
2021-01-27T04:24:46.460Z,19.2126,-67.2176,6,3.49,md,20,246,0.7527,0.4,pr,pr2021027003,2021-01-27T05:28:10.561Z,"80 km N of San Antonio, Puerto Rico",earthquake,2.6,2.43,0.03,9,reviewed,pr,pr
2021-01-27T04:19:56.888Z,0.0083,123.4695,137.17,5,mb,,34,1.254,0.86,us,us7000d3kp,2021-02-05T05:01:26.040Z,"74 km SE of Gorontalo, Indonesia",earthquake,6.4,4.9,0.061,86,reviewed,us,us
2021-01-27T04:10:20.820Z,19.3328,-67.232,23,3.61,md,19,293,0.8737,0.39,pr,pr2021027002,2021-01-27T05:03:59.040Z,"94 km N of San Antonio, Puerto Rico",earthquake,1.48,28.76,0.05,13,reviewed,pr,pr
2021-01-27T04:08:27.072Z,-61.8961,-55.3861,10,5,mb,,70,1.58,0.69,us,us7000d3nd,2021-02-05T05:05:54.040Z,"South Shetland Islands",earthquake,7.5,1.8,0.105,29,reviewed,us,us
2021-01-27T03:13:22.948Z,-10.5209,123.7781,10,4.9,mb,,64,0.332,0.59,us,us7000d3kg,2021-02-05T04:55:10.040Z,"43 km SSE of Kupang, Indonesia",earthquake,5.3,1.8,0.11,26,reviewed,us,us
2021-01-27T02:31:31.920Z,17.9375,-66.8801,12,2.82,md,23,204,0.0376,0.17,pr,pr2021027000,2021-01-27T03:01:44.621Z,"4 km SSE of Maria Antonia, Puerto Rico",earthquake,0.63,0.39,0.24,13,reviewed,pr,pr
2021-01-27T02:00:13.353Z,38.3588,-118.1969,10.1,2.6,ml,29,56.17,0.081,0.1314,nn,nn00798971,2021-01-31T06:18:35.040Z,"8 km WSW of Mina, Nevada",earthquake,,0.8,0.22,15,reviewed,nn,nn
2021-01-27T01:20:05.206Z,56.0381,-156.618,46.7,3.1,ml,,,,0.58,ak,ak02118o83o7,2021-01-27T01:30:50.434Z,"114 km ESE of Chignik, Alaska",earthquake,,1.5,,,automatic,ak,ak
2021-01-26T23:37:58.019Z,-28.7978,-68.922,106.06,4.5,mwr,,42,1.558,1.02,us,us7000d3jg,2021-02-04T04:17:42.040Z,"69 km W of Vinchina, Argentina",earthquake,5.9,4.9,0.062,25,reviewed,us,us
2021-01-26T23:35:58.800Z,52.2255,-170.1317,43.97,3.8,mb,,183,0.615,0.75,us,us6000de7l,2021-02-04T04:11:52.040Z,"117 km SW of Nikolski, Alaska",earthquake,7.5,5.2,0.147,12,reviewed,us,us
2021-01-26T22:58:05.297Z,1.0815,-79.8781,44.32,4.5,mb,,148,1.655,1.48,us,us6000de7j,2021-02-04T04:00:49.040Z,"28 km WNW of Esmeraldas, Ecuador",earthquake,9.1,9.2,0.11,24,reviewed,us,us
2021-01-26T22:23:25.283Z,59.1764,-151.6701,41.9,4.3,ml,,,,0.49,ak,ak02117d7jj0,2021-02-04T03:44:44.649Z,"21 km SSE of Port Graham, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-01-26T21:54:55.284Z,37.2371,-3.7155,10,4.3,mwr,,59,2.14,0.9,us,us7000d3it,2021-02-04T01:23:08.533Z,"2 km WNW of Atarfe, Spain",earthquake,5.8,1.8,0.068,21,reviewed,us,us
2021-01-26T21:52:14.331Z,-22.8853,172.2155,23.66,4.7,mb,,77,4.122,1.07,us,us6000de7i,2021-02-04T01:19:01.040Z,"southeast of the Loyalty Islands",earthquake,4.1,5,0.106,27,reviewed,us,us
2021-01-26T21:44:18.010Z,37.2023,-3.6857,10,4.1,mwr,,69,2.151,0.94,us,us6000dcie,2021-02-04T01:10:58.065Z,"2 km S of Atarfe, Spain",earthquake,5.9,1.9,0.075,17,reviewed,us,us
2021-01-26T21:36:32.869Z,37.1899,-3.7525,10,4,mwr,,54,2.096,0.65,us,us6000dcif,2021-02-04T00:56:45.400Z,"2 km ESE of Chauchina, Spain",earthquake,5.6,1.9,0.08,15,reviewed,us,us
2021-01-26T21:04:17.581Z,8.0318,126.9793,35,4.4,mb,,130,1.685,1.18,us,us6000de7h,2021-02-04T00:25:17.040Z,"59 km E of Santa Maria, Philippines",earthquake,9.3,2,0.12,20,reviewed,us,us
2021-01-26T20:53:13.390Z,-8.2187,129.4693,66.48,4.3,mb,,55,1.826,0.98,us,us7000d3i7,2021-01-27T15:50:48.040Z,"274 km E of Lospalos, Timor Leste",earthquake,7.3,9.3,0.143,16,reviewed,us,us
2021-01-26T20:21:05.647Z,61.1999,-151.9859,120.9,2.7,ml,,37,0.039,0.48,us,us7000d3hy,2021-01-26T23:05:51.040Z,"48 km WNW of Tyonek, Alaska",earthquake,5.3,4.2,0.031,138,reviewed,us,us
2021-01-26T18:40:20.930Z,17.935,-66.948,5,2.92,md,24,204,0.0796,0.2,pr,pr2021026011,2021-01-26T19:58:42.040Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.46,0.29,0.35,11,reviewed,pr,pr
2021-01-26T17:29:56.580Z,-40.4916,175.1137,88.79,4.3,mb,,66,0.392,1.04,us,us7000d3ha,2021-01-26T19:56:49.315Z,"14 km W of Foxton, New Zealand",earthquake,3.3,8.6,0.308,3,reviewed,us,us
2021-01-26T16:46:39.290Z,-31.9049,-66.9508,118.88,4.2,mb,,103,1.136,0.76,us,us7000d3h3,2021-02-03T20:15:18.040Z,"96 km NNW of Villa General Roca, Argentina",earthquake,9.4,9.1,0.263,5,reviewed,us,us
2021-01-26T16:45:12.935Z,-19.9355,-69.7866,64.84,4,ml,,128,0.212,0.46,us,us7000d3h1,2021-02-03T20:12:55.467Z,"Tarapaca, Chile",earthquake,5.1,5.6,0.077,22,reviewed,us,us
2021-01-26T16:13:50.750Z,17.903,-66.7795,7,2.78,md,11,205,0.123,0.15,pr,pr2021026008,2021-01-26T17:35:00.902Z,"Puerto Rico region",earthquake,0.68,0.42,0.38,3,reviewed,pr,pr
2021-01-26T15:42:22.947Z,-6.922,155.8614,104.41,4.8,mb,,77,4.617,0.55,us,us7000d3gs,2021-02-03T20:10:25.040Z,"78 km SSE of Panguna, Papua New Guinea",earthquake,8.3,6.8,0.08,49,reviewed,us,us
2021-01-26T15:28:44.081Z,18.3863,145.5913,212.67,4.4,mb,,55,3.14,0.66,us,us7000d3gw,2021-02-03T19:59:06.040Z,"Pagan region, Northern Mariana Islands",earthquake,10.3,6,0.057,88,reviewed,us,us
2021-01-26T14:57:00.108Z,46.9515,152.433,77.84,4.6,mb,,62,6.621,0.48,us,us7000d3g3,2021-02-03T19:51:38.040Z,"Kuril Islands",earthquake,9.8,5.5,0.08,47,reviewed,us,us
2021-01-26T14:32:42.093Z,41.4988,19.4656,2.94,4.4,mb,,34,0.942,0.96,us,us7000d3f3,2021-02-03T19:46:04.975Z,"19 km NNW of Shijak, Albania",earthquake,4,4.7,0.13,21,reviewed,us,us
2021-01-26T14:30:36.270Z,50.6796,-130.0114,10,3.2,ml,,203,1.196,0.87,us,us6000dcgs,2021-02-03T20:03:39.040Z,"207 km W of Port McNeill, Canada",earthquake,7.2,2,0.064,32,reviewed,us,us
2021-01-26T14:28:41.282Z,34.2981,142.1337,10,4.3,mb,,136,2.265,0.83,us,us7000d3f4,2021-02-03T19:22:18.040Z,"191 km SE of Ōhara, Japan",earthquake,8.8,1.9,0.177,9,reviewed,us,us
2021-01-26T14:07:55.100Z,18.2198,-68.0296,92,3.42,md,21,164,0.4585,0.43,pr,pr2021026007,2021-01-26T15:53:36.040Z,"56 km SE of Punta Cana, Dominican Republic",earthquake,2.69,1.61,0.23,9,reviewed,pr,pr
2021-01-26T13:57:56.490Z,-18.6747,-177.9246,492.57,4.2,mb,,86,3.933,0.45,us,us6000de7f,2021-02-03T19:18:34.040Z,"299 km ESE of Levuka, Fiji",earthquake,15.4,10.7,0.1,28,reviewed,us,us
2021-01-26T13:50:09.990Z,-25.8534,-70.9826,27.55,4.6,mwr,,117,0.453,0.72,us,us7000d3ev,2021-02-03T18:54:51.040Z,"70 km SW of Taltal, Chile",earthquake,5.8,4.1,,,reviewed,us,guc
2021-01-26T13:06:33.260Z,18.7441,-64.9393,58,3.4,md,10,330,0.8913,0.26,pr,pr2021026006,2021-01-26T14:15:51.944Z,"44 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.11,6.28,0.17,3,reviewed,pr,pr
2021-01-26T13:05:42.301Z,-19.968,-178.1591,574.4,4.6,mb,,113,4.213,0.58,us,us7000d3eq,2021-02-03T18:48:47.040Z,"Fiji region",earthquake,12.7,7.4,0.048,130,reviewed,us,us
2021-01-26T11:17:40.697Z,36.1658,41.0703,10,4.9,mb,,85,1.169,0.7,us,us7000d3ec,2021-01-28T03:40:58.942Z,"47 km SE of Al Ḩasakah, Syria",earthquake,5.5,1.9,0.085,43,reviewed,us,us
